job_id,source_page,position,tracking_id,box_type,title,company_name,salary,city,experience,posted_time,updated_time,job_url,company_url,logo_url,apply_text,apply_url,labels,visible_tags,remaining_tags,is_hot,is_urgent,is_pro_company,is_verified,verification_level,is_highlight,is_flash_job,is_diamond_employer,scraped_at
1774462,7,17,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Manual Tester,Công ty TNHH Wisewires,Thoả thuận,Hà Nội,Dưới 1 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/manual-tester/1774462.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-tnhh-wisewires/101372.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/PPRNErsz8tisKHOouABjxE5OBBkxWYgR_1652320891____05a92093ce0ae69d3cb96eafd818ef43.jfif,Ứng tuyển,https://www.topcv.vn/viec-lam/manual-tester/1774462.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""Dưới 1 năm kinh nghiệm chuyên môn"", ""Manual ...""]","Manual Tester, IT - Phần mềm, IT - Phần cứng và máy tính, Tiếng Anh Đọc hiểu, Tiếng Anh Giao tiếp cơ bản, Tuổi 22 - 23, Đại Học trở lên",False,False,False,False,,False,False,False,2026-08-24T08:35:10
2156060,7,18,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Product Owner (Mobile App),Wavez Technologies,15 - 25 triệu,Hà Nội,1 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/product-owner-mobile-app/2156060.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/wavez-technologies/87405.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/y8uQ5s7PkLOLUJhkRh8uvc6tP1NUZEOg_1644460443____4a898ae79361902f48d29be4513b6f1c.png,Ứng tuyển,https://www.topcv.vn/viec-lam/product-owner-mobile-app/2156060.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""1 năm kinh nghiệm chuyên môn"", ""Product Owne...""]","Product Owner/Product Manager, IT - Phần mềm, Đại Học trở lên",False,False,False,True,level-five,False,False,False,2026-08-24T08:35:10
2180185,7,19,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Data Analyst,Unimob Studio,15 - 18 triệu,Hà Nội,2 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/data-analyst/2180185.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/unimob-studio/34848.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/unimob-studio-62f607a52f8ad.jpg,Ứng tuyển,https://www.topcv.vn/viec-lam/data-analyst/2180185.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""2 năm kinh nghiệm chuyên môn"", ""Data Analyst""]",Đại Học trở lên,False,False,False,False,,False,False,False,2026-08-24T08:35:10
2267342,7,20,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Middle Fullstack Developer (Java) | Từ 3 Năm Kinh Nghiệm,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VÀ THƯƠNG MẠI SOFTDREAMS,Thoả thuận,Hà Nội,3 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/middle-fullstack-developer-java-tu-3-nam-kinh-nghiem/2267342.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dau-tu-cong-nghe-va-thuong-mai-softdreams/239868.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/68f5feb0a30b71760951984.png,Ứng tuyển,https://www.topcv.vn/viec-lam/middle-fullstack-developer-java-tu-3-nam-kinh-nghiem/2267342.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""3 năm kinh nghiệm chuyên môn"", ""Fullstack De...""]","Fullstack Developer, IT - Phần mềm, Đại Học trở lên",False,False,False,True,level-five,False,False,False,2026-08-24T08:35:10
2266394,7,21,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Nhân Viên IT,CÔNG TY TNHH ASAMA YUH JIUN INTERNATIONAL VIỆT NAM,Thoả thuận,Hồ Chí Minh (mới) & Nước Ngoài,1 năm,Đăng 2 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/nhan-vien-it/2266394.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-tnhh-asama-yuh-jiun-international-viet-nam/232894.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/24oV3vByVVKXa4ji1NcJeq5YPf5c4kwQ_1755486056____4b39f95c7c3da21ddc32678429d135b6.png,Ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-it/2266394.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""1 năm kinh nghiệm chuyên môn"", ""IT Helpdesk/...""]","IT Helpdesk/IT support, IT - Phần mềm, IT - Phần cứng và máy tính, Sản xuất , Trung cấp trở lên",False,False,False,False,,False,True,False,2026-08-24T08:35:10
2268731,7,22,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,".NET Developer (Product, Ứng Dụng AI)",Công ty Cổ phần Công nghệ KiotViet,25 - 35 triệu,Hà Nội,3 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/net-developer-product-ung-dung-ai/2268731.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-kiotviet/136233.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/cong-ty-co-phan-cong-nghe-kiotviet-64085ad510ded.jpg,Ứng tuyển,https://www.topcv.vn/viec-lam/net-developer-product-ung-dung-ai/2268731.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""3 năm kinh nghiệm chuyên môn"", ""Backend Deve...""]","Backend Developer, IT - Phần mềm, Đại Học trở lên, Bảo hiểm xã hội, Bảo hiểm sức khỏe, Khám sức khỏe định kỳ, Thưởng tháng 13, Thưởng hiệu quả làm việc, Thiết bị: Máy tính",False,False,False,True,level-five,False,False,False,2026-08-24T08:35:10
2119743,7,23,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Nhân Viên Kinh Doanh Phân Phối,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIẢI PHÁP THI THIÊN,8 - 12 triệu,Hồ Chí Minh (mới),Không yêu cầu,Đăng 3 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-phan-phoi/2119743.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-giai-phap-thi-thien/14319.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/cong-ty-co-phan-cong-nghe-giai-phap-thi-thien-7a665857e2a8906069a1e5895f9df1e7-67b6eab688bcd.jpg,Ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-phan-phoi/2119743.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""Không yêu cầu kinh nghiệm chuyên môn"", ""Bán ...""]","Bán hàng kỹ thuật IT, Direct Sales, Telesales, B2C, B2G, B2B, IT - Phần cứng và máy tính, Cao Đẳng trở lên, Có phương tiện di chuyển",False,False,False,False,,False,False,False,2026-08-24T08:35:10
2268694,7,24,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Chuyên Viên Kiến Trúc An Toàn Thông Tin - Information Security Architect - Khối Công Nghệ Thông Tin (2026TD456849),NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,Thoả thuận,Hà Nội,1 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi/tuyen-dung/chuyen-vien-kien-truc-an-toan-thong-tin-information-security-architect-khoi-cong-nghe-thong-tin-2026td456849-j2268694.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi?id=198860,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/tnTxBD6qaf7R4oNEmTUJFppDbP4nDIIz_1686024977____ecafa0568f7253a5a5a548bba467a4ba.jfif,Ứng tuyển,https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi/tuyen-dung/chuyen-vien-kien-truc-an-toan-thong-tin-information-security-architect-khoi-cong-nghe-thong-tin-2026td456849-j2268694.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""1 năm kinh nghiệm chuyên môn"", ""Chuyên viên ...""]","Chuyên viên Cyber Security, An ninh mạng, IT - Phần mềm, Điện toán đám mây (Cloud), Tiếng Anh TOEIC 700, Đại Học trở lên",False,False,True,True,level-five,False,False,True,2026-08-24T08:35:10
2046435,7,25,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Middle Tester,Công ty Cổ phần Giải pháp EnterpriseNao,Tới 18 triệu,Hà Nội,3 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/middle-tester/2046435.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-co-phan-giai-phap-enterprisenao/160236.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/WZU0eCDACRVd9yHWhoEi4mIWgPi7BY7D_1731400471____c08d974d08de209896084992fc70d84c.jpg,Ứng tuyển,https://www.topcv.vn/viec-lam/middle-tester/2046435.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""3 năm kinh nghiệm chuyên môn"", ""Manual Teste...""]","Manual Tester, IT - Phần mềm, Đại Học trở lên",False,False,False,False,,False,False,False,2026-08-24T08:35:10
2227463,7,26,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Risk Analysis,Công Ty Tài Chính Tổng hợp Cổ Phần Tín Việt,Thoả thuận,Hồ Chí Minh (mới),1 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/risk-analysis/2227463.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-tai-chinh-tong-hop-co-phan-tin-viet/198871.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/HC8u3bmNclZ4fUpTsIHosbpT32QalPvb_1754559803____b139155bfeb85e71bcfffc8d3680a37a.png,Ứng tuyển,https://www.topcv.vn/viec-lam/risk-analysis/2227463.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""1 năm kinh nghiệm chuyên môn"", ""Data Analyst""]","Tài chính, Ngân hàng, Đại Học trở lên, Bảo hiểm xã hội, Bảo hiểm sức khỏe, Bảo hiểm sức khỏe ngưởi thân, Khám sức khỏe định kỳ, Team building, Thưởng hiệu quả làm việc, Du lịch hàng năm, Thưởng tháng 13, Phụ cấp: Ăn trưa, Thiết bị: Máy tính",False,False,True,False,,False,False,False,2026-08-24T08:35:10
2272269,7,27,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Java Developer| Java Senior (Từ 4 Năm Kinh Nghiệm) Lương Upto 50 Triệu,CÔNG TY CỔ PHẦN TECHASIANS,Tới 50 triệu,Hà Nội,4 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/java-developer-java-senior-tu-4-nam-kinh-nghiem-luong-upto-50-trieu/2272269.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-co-phan-techasians/162819.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/690afdf60d5ce1762328054.jpg,Ứng tuyển,https://www.topcv.vn/viec-lam/java-developer-java-senior-tu-4-nam-kinh-nghiem-luong-upto-50-trieu/2272269.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""4 năm kinh nghiệm chuyên môn"", ""Backend Deve...""]","Backend Developer, IT - Phần mềm, Đại Học trở lên, Bảo hiểm xã hội, Thưởng tháng 13, Team building, Du lịch hàng năm, Thiết bị: Máy tính",False,False,False,False,,False,False,False,2026-08-24T08:35:10
2066191,7,28,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Nhân Viên Tester/ Test Lead - Thu Nhập Hấp Dẫn - 3 Năm Kinh Nghiệm - Hà Nội,Công Ty TNHH Tester Việt,Thoả thuận,Hà Nội,3 năm,Đăng 2 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/nhan-vien-tester-test-lead-thu-nhap-hap-dan-3-nam-kinh-nghiem-ha-noi/2066191.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tester-viet/22891.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/cong-ty-tnhh-tester-viet-5d105234bcaea.jpg,Ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-tester-test-lead-thu-nhap-hap-dan-3-nam-kinh-nghiem-ha-noi/2066191.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""3 năm kinh nghiệm chuyên môn"", ""Manual Teste...""]","Manual Tester, Đại Học trở lên, Bảo hiểm xã hội, Thưởng tháng 13",False,False,False,False,,False,False,False,2026-08-24T08:35:10
2267147,7,29,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,QA/QC Tester (Phần Mềm/ Phần Cứng) Tại Hà Nội,Công ty Cổ phần Truyền thông ATT Việt Nam,10 - 11 triệu,Hà Nội,2 năm,Đăng 2 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/qa-qc-tester-phan-mem-phan-cung-tai-ha-noi/2267147.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-co-phan-truyen-thong-att-viet-nam/19318.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/PjoKAOshKNpDTEQum0zG2JY7Rihgq4el_1778663651____84c95a0f164a977f4681b7cddd486a57.png,Ứng tuyển,https://www.topcv.vn/viec-lam/qa-qc-tester-phan-mem-phan-cung-tai-ha-noi/2267147.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""2 năm kinh nghiệm chuyên môn"", ""Software Tes...""]","Software Tester (Automation & Manual), IT - Phần mềm, Công nghệ kỹ thuật, Đại Học trở lên, Thưởng hiệu quả làm việc",False,False,False,False,,False,True,False,2026-08-24T08:35:10
2268316,7,30,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Manual Tester,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,20 - 31 triệu,Hà Nội,3 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/manual-tester/2268316.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-alphaway/201267.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/YXhomSZPtUJ7CYrkbEYx4IIzkLO021Ei_1730084570____8b00e0ad531bce3d0b3bdf4b04c72578.png,Ứng tuyển,https://www.topcv.vn/viec-lam/manual-tester/2268316.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""3 năm kinh nghiệm chuyên môn"", ""Manual Teste...""]","Manual Tester, An ninh mạng, IT - Phần cứng và máy tính, IT - Phần mềm, Cao Đẳng trở lên, Bảo hiểm xã hội, Khám sức khỏe định kỳ, Team building, Phụ cấp thâm niên, Du lịch hàng năm, Thưởng tháng 13, Thiết bị: Máy tính",False,False,False,False,,False,True,False,2026-08-24T08:35:10
2270934,7,31,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,IT Helpdesk (Làm Việc Thứ 2 - Thứ 6) Thu Nhập 15 -18 Triệu,Công ty cổ phần truyền thông và giải trí Ngày Mới,15 - 18 triệu,Hà Nội,2 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/it-helpdesk-lam-viec-thu-2-thu-6-thu-nhap-15-18-trieu/2270934.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-co-phan-truyen-thong-va-giai-tri-ngay-moi/19540.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/Hn4LnEAu9J9zsqelMGRmqCcRA6L4eeka_1711959536____b949196598ca9681c0e277731c58bdf5.jpg,Ứng tuyển,https://www.topcv.vn/viec-lam/it-helpdesk-lam-viec-thu-2-thu-6-thu-nhap-15-18-trieu/2270934.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""2 năm kinh nghiệm chuyên môn"", ""IT Helpdesk/...""]","IT Helpdesk/IT support, IT - Phần mềm, Tuổi 27 - 36, Cao Đẳng trở lên, Bảo hiểm xã hội, Bảo hiểm sức khỏe, Khám sức khỏe định kỳ, Du lịch hàng năm",False,False,False,False,,False,False,False,2026-08-24T08:35:10
2272511,7,32,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Cộng Tác Viên IT Helpdesk (Full-Time),CÔNG TY CỔ PHẦN VINSCHOOL,12 - 16 triệu,Hà Nội,1 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/cong-tac-vien-it-helpdesk-full-time/2272511.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-co-phan-vinschool/77305.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/IWgswbwUnoLOrYkhMlzv0jHNxbWU3kgz_1633685713____cac5f742fc82a09850b270566e892324.jpg,Ứng tuyển,https://www.topcv.vn/viec-lam/cong-tac-vien-it-helpdesk-full-time/2272511.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""1 năm kinh nghiệm chuyên môn"", ""IT Helpdesk/...""]","IT Helpdesk/IT support, Cao Đẳng trở lên, Nam",False,False,False,True,level-five,False,False,False,2026-08-24T08:35:10
1496970,7,33,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Kỹ Sư Hệ Thống/ System Engineer,Công ty Cổ phần Viễn thông - Tin học Bưu điện,Tới 35 triệu,Hà Nội,1 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/ky-su-he-thong-system-engineer/1496970.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-co-phan-vien-thong-tin-hoc-buu-dien/200908.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/cong-ty-co-phan-vien-thong-tin-hoc-buu-dien-5d5b6c3132864.jpg,Ứng tuyển,https://www.topcv.vn/viec-lam/ky-su-he-thong-system-engineer/1496970.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""1 năm kinh nghiệm chuyên môn"", ""Kỹ sư điện t...""]","Kỹ sư điện tử viễn thông, Đại Học trở lên",False,False,True,True,level-five,False,False,False,2026-08-24T08:35:10
2270282,7,34,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Security Operations Engineer - SOC - Khối Công Nghệ Thông Tin (2026TD456892),NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,Thoả thuận,Hà Nội,1 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi/tuyen-dung/security-operations-engineer-soc-khoi-cong-nghe-thong-tin-2026td456892-j2270282.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi?id=198860,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/tnTxBD6qaf7R4oNEmTUJFppDbP4nDIIz_1686024977____ecafa0568f7253a5a5a548bba467a4ba.jfif,Ứng tuyển,https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi/tuyen-dung/security-operations-engineer-soc-khoi-cong-nghe-thong-tin-2026td456892-j2270282.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""1 năm kinh nghiệm chuyên môn"", ""Chuyên viên ...""]","Chuyên viên Cyber Security, An ninh mạng, IT - Phần mềm, Ngân hàng, Tiếng Anh Đọc hiểu, Đại Học trở lên",False,False,True,True,level-five,False,False,True,2026-08-24T08:35:10
2267738,7,35,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,IT Helpdesk - Khu Vực Vĩnh Phúc,CÔNG TY TNHH SẢN XUẤT VÀ DỊCH VỤ CMC,10 - 12.5 triệu,Phú Thọ (mới),1 năm,Đăng 1 tuần trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/it-helpdesk-khu-vuc-vinh-phuc/2267738.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cong-ty-tnhh-san-xuat-va-dich-vu-cmc/23368.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/683eb756b318a1748940630.jpg,Ứng tuyển,https://www.topcv.vn/viec-lam/it-helpdesk-khu-vuc-vinh-phuc/2267738.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""1 năm kinh nghiệm chuyên môn"", ""IT Helpdesk/...""]","IT Helpdesk/IT support, IT - Phần cứng và máy tính, Cao Đẳng trở lên",False,False,False,False,,False,False,False,2026-08-24T08:35:10
2269650,7,36,crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,BoxSearchResult,Data Analyst,Cty CP Truyền Thông Thiên Phước,10 - 15 triệu,Hà Nội,1 năm,Đăng 5 ngày trước,Cập nhật 14 phút trước,https://www.topcv.vn/viec-lam/data-analyst/2269650.html?ta_source=JobSearchList_LinkDetail&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,https://www.topcv.vn/cong-ty/cty-cp-truyen-thong-thien-phuoc/100988.html,https://cdn-new.topcv.vn/unsafe/150x/https://static.topcv.vn/company_logos/ryLIGoilShGzYW7oC2mtrkr7AydaBu9c_1755747446____0f6858ce4396242a134c2e87f9dfe7f3.jpeg,Ứng tuyển,https://www.topcv.vn/viec-lam/data-analyst/2269650.html?ta_source=JobSearchList_ButtonApplyFormCard&u_sr_id=crgXeLMukIfdtrS0rIXPGxyoYaUQzhOwG3aYRAPV_1787535302,[],"[""1 năm kinh nghiệm chuyên môn"", ""Data Analyst""]",Đại Học trở lên,False,False,False,False,,False,False,False,2026-08-24T08:35:10
